language,wals,metric,algorithm,value,run_id
PARECÍS,pex,del-chars,gzip,1.2081277000805448,5
PARECÍS,pex,del-chars,gzip,1.2087061580142051,6
PARECÍS,pex,del-chars,gzip,1.2062385589807425,7
PARECÍS,pex,del-chars,gzip,1.207805520978253,8
PARECÍS,pex,del-chars,gzip,1.2093798052280882,9
PAUMARÍ,pau,del-chars,gzip,1.2477890721561609,0
PAUMARÍ,pau,del-chars,gzip,1.2491262839364106,1
PAUMARÍ,pau,del-chars,gzip,1.2476612112688061,2
PAUMARÍ,pau,del-chars,gzip,1.2491902143800877,3
PAUMARÍ,pau,del-chars,gzip,1.249898776797511,4
PAUMARÍ,pau,del-chars,gzip,1.2489611302902441,5
PAUMARÍ,pau,del-chars,gzip,1.2502131014789242,6
PAUMARÍ,pau,del-chars,gzip,1.2505807015300687,7
PAUMARÍ,pau,del-chars,gzip,1.2487427012743468,8
PAUMARÍ,pau,del-chars,gzip,1.2484816519626647,9
PIRATAPÚYA,prt,del-chars,gzip,1.2440512115880986,0
PIRATAPÚYA,prt,del-chars,gzip,1.2466515993990215,1
PIRATAPÚYA,prt,del-chars,gzip,1.2462214117858565,2
PIRATAPÚYA,prt,del-chars,gzip,1.2460480525984616,3
PIRATAPÚYA,prt,del-chars,gzip,1.2459453212281535,4
PIRATAPÚYA,prt,del-chars,gzip,1.2474670296508417,5
PIRATAPÚYA,prt,del-chars,gzip,1.2445584477289946,6
PIRATAPÚYA,prt,del-chars,gzip,1.2446547583886585,7
PIRATAPÚYA,prt,del-chars,gzip,1.2453096708743723,8
PIRATAPÚYA,prt,del-chars,gzip,1.244494240622552,9
PORTUGUESE,por,del-chars,gzip,1.0976018810066017,0
PORTUGUESE,por,del-chars,gzip,1.099024145613588,1
PORTUGUESE,por,del-chars,gzip,1.0982184697090522,2
PORTUGUESE,por,del-chars,gzip,1.09737168789102,3
PORTUGUESE,por,del-chars,gzip,1.096393367149798,4
PORTUGUESE,por,del-chars,gzip,1.0985637593824247,5
PORTUGUESE,por,del-chars,gzip,1.0987281830364115,6
PORTUGUESE,por,del-chars,gzip,1.0986952983056142,7
PORTUGUESE,por,del-chars,gzip,1.098111594333961,8
PORTUGUESE,por,del-chars,gzip,1.0968126474674647,9
RIKBAKTSA,rik,del-chars,gzip,1.2361903678206696,0
RIKBAKTSA,rik,del-chars,gzip,1.2357465934628624,1
RIKBAKTSA,rik,del-chars,gzip,1.234836287087873,2
RIKBAKTSA,rik,del-chars,gzip,1.2356896993144255,3
RIKBAKTSA,rik,del-chars,gzip,1.2358831394191108,4
RIKBAKTSA,rik,del-chars,gzip,1.2360139959605154,5
RIKBAKTSA,rik,del-chars,gzip,1.2346997411316245,6
RIKBAKTSA,rik,del-chars,gzip,1.2385116490768924,7
RIKBAKTSA,rik,del-chars,gzip,1.2358205558558302,8
RIKBAKTSA,rik,del-chars,gzip,1.235234546126931,9
SANUMÁ,snm,del-chars,gzip,1.215062381448532,0
SANUMÁ,snm,del-chars,gzip,1.2147417915631429,1
SANUMÁ,snm,del-chars,gzip,1.2149875771419412,2
SANUMÁ,snm,del-chars,gzip,1.2148700275172986,3
SANUMÁ,snm,del-chars,gzip,1.2142609067350592,4
SANUMÁ,snm,del-chars,gzip,1.2160294942694558,5
SANUMÁ,snm,del-chars,gzip,1.2158852288210307,6
SANUMÁ,snm,del-chars,gzip,1.2161363575645856,7
SANUMÁ,snm,del-chars,gzip,1.2177446501562876,8
SANUMÁ,snm,del-chars,gzip,1.2154203734872164,9
SATERÉ-MAWÉ,[mav],del-chars,gzip,1.193662949270988,0
SATERÉ-MAWÉ,[mav],del-chars,gzip,1.1939096985692947,1
SATERÉ-MAWÉ,[mav],del-chars,gzip,1.1966415658005471,2
SATERÉ-MAWÉ,[mav],del-chars,gzip,1.1958396305810506,3
SATERÉ-MAWÉ,[mav],del-chars,gzip,1.1936276993712298,4
SATERÉ-MAWÉ,[mav],del-chars,gzip,1.195777943256474,5
SATERÉ-MAWÉ,[mav],del-chars,gzip,1.1956325374199717,6
SATERÉ-MAWÉ,[mav],del-chars,gzip,1.1970469396477654,7
SATERÉ-MAWÉ,[mav],del-chars,gzip,1.1951390388233583,8
SATERÉ-MAWÉ,[mav],del-chars,gzip,1.194068323118206,9
SIRIANO,sri,del-chars,gzip,1.2262680420918808,0
SIRIANO,sri,del-chars,gzip,1.2243886935072652,1
SIRIANO,sri,del-chars,gzip,1.2254320083465187,2
SIRIANO,sri,del-chars,gzip,1.2255425582632609,3
SIRIANO,sri,del-chars,gzip,1.2259502110812472,4
SIRIANO,sri,del-chars,gzip,1.2242919623301158,5
SIRIANO,sri,del-chars,gzip,1.2254458270861115,6
SIRIANO,sri,del-chars,gzip,1.2259502110812472,7
SIRIANO,sri,del-chars,gzip,1.2252385459922202,8
SIRIANO,sri,del-chars,gzip,1.2253905521277404,9
SPANISH,spa,del-chars,gzip,1.1071518772685616,0
SPANISH,spa,del-chars,gzip,1.102584085611817,1
SPANISH,spa,del-chars,gzip,1.1046045937696187,2
SPANISH,spa,del-chars,gzip,1.1030531321484496,3
SPANISH,spa,del-chars,gzip,1.105932356273317,4
SPANISH,spa,del-chars,gzip,1.1057375215581005,5
SPANISH,spa,del-chars,gzip,1.1037025811991716,6
SPANISH,spa,del-chars,gzip,1.1048860216915983,7
SPANISH,spa,del-chars,gzip,1.1024469797011092,8
SPANISH,spa,del-chars,gzip,1.105369500429358,9
TENHARIM,[pah],del-chars,gzip,1.219739739321903,0
TENHARIM,[pah],del-chars,gzip,1.2177465641207592,1
TENHARIM,[pah],del-chars,gzip,1.2190457804167927,2
TENHARIM,[pah],del-chars,gzip,1.2182526845252382,3
TENHARIM,[pah],del-chars,gzip,1.2188214177632608,4
TENHARIM,[pah],del-chars,gzip,1.219280578542582,5
TENHARIM,[pah],del-chars,gzip,1.2191501351393657,6
TENHARIM,[pah],del-chars,gzip,1.2180961524413787,7
TENHARIM,[pah],del-chars,gzip,1.2188057645548749,8
TENHARIM,[pah],del-chars,gzip,1.2181065879136361,9
TERÊNA,trn,del-chars,gzip,1.1690913862549779,0
TERÊNA,trn,del-chars,gzip,1.1686977258982874,1
TERÊNA,trn,del-chars,gzip,1.1693937630506965,2
TERÊNA,trn,del-chars,gzip,1.170962699254898,3
TERÊNA,trn,del-chars,gzip,1.1697189607366583,4
TERÊNA,trn,del-chars,gzip,1.16793893129771,5
TERÊNA,trn,del-chars,gzip,1.1681272036422141,6
TERÊNA,trn,del-chars,gzip,1.1686634945629228,7
TERÊNA,trn,del-chars,gzip,1.1689886922488846,8
TERÊNA,trn,del-chars,gzip,1.1690400392519311,9
TICUNA,tic,del-chars,gzip,1.2323852097676953,0
TICUNA,tic,del-chars,gzip,1.230750656297984,1
TICUNA,tic,del-chars,gzip,1.2337411461687058,2
TICUNA,tic,del-chars,gzip,1.2323542523156175,3
TICUNA,tic,del-chars,gzip,1.2328681460201099,4
TICUNA,tic,del-chars,gzip,1.23086829461588,5
TICUNA,tic,del-chars,gzip,1.2316855713507355,6
TICUNA,tic,del-chars,gzip,1.2310478478379316,7
TICUNA,tic,del-chars,gzip,1.2306577839417505,8
TICUNA,tic,del-chars,gzip,1.231270741492892,9
TUCANO,tuc,del-chars,gzip,1.2069724795202657,0
TUCANO,tuc,del-chars,gzip,1.2063567489425497,1
TUCANO,tuc,del-chars,gzip,1.207106333993682,2
TUCANO,tuc,del-chars,gzip,1.2067516196391284,3
TUCANO,tuc,del-chars,gzip,1.2076216737163357,4
TUCANO,tuc,del-chars,gzip,1.2046367189591476,5
TUCANO,tuc,del-chars,gzip,1.2066311506130536,6
TUCANO,tuc,del-chars,gzip,1.2054197676286342,7
TUCANO,tuc,del-chars,gzip,1.2062429726401456,8
TUCANO,tuc,del-chars,gzip,1.2052926058788884,9
TUYÚCA,tuy,del-chars,gzip,1.1873496071666716,0
TUYÚCA,tuy,del-chars,gzip,1.1886687153915287,1
TUYÚCA,tuy,del-chars,gzip,1.1882048531586118,2
TUYÚCA,tuy,del-chars,gzip,1.1886179804598034,3
TUYÚCA,tuy,del-chars,gzip,1.1870379497289305,4
TUYÚCA,tuy,del-chars,gzip,1.1865958310381817,5
TUYÚCA,tuy,del-chars,gzip,1.1881468703794973,6
TUYÚCA,tuy,del-chars,gzip,1.188139622532108,7
TUYÚCA,tuy,del-chars,gzip,1.189009364218827,8
TUYÚCA,tuy,del-chars,gzip,1.1865958310381817,9
WANANA,gno,del-chars,gzip,1.20470748785185,0
WANANA,gno,del-chars,gzip,1.2056130192457306,1
WANANA,gno,del-chars,gzip,1.2049051742829084,2
WANANA,gno,del-chars,gzip,1.2057851977502008,3
WANANA,gno,del-chars,gzip,1.2044906704758505,4
WANANA,gno,del-chars,gzip,1.2033300598160879,5
WANANA,gno,del-chars,gzip,1.2056895430254952,6
WANANA,gno,del-chars,gzip,1.2051730075120843,7
WANANA,gno,del-chars,gzip,1.202826278265971,8
WANANA,gno,del-chars,gzip,1.2048158965398497,9
WAPISHANA,wps,del-chars,gzip,1.2038609660374586,0
WAPISHANA,wps,del-chars,gzip,1.203738512309661,1
WAPISHANA,wps,del-chars,gzip,1.2033895191854378,2
WAPISHANA,wps,del-chars,gzip,1.202918072333417,3
WAPISHANA,wps,del-chars,gzip,1.2031507344162324,4
WAPISHANA,wps,del-chars,gzip,1.2040201558835955,5
WAPISHANA,wps,del-chars,gzip,1.2034201326173872,6
WAPISHANA,wps,del-chars,gzip,1.2049752949604169,7
WAPISHANA,wps,del-chars,gzip,1.2068304689365505,8
WAPISHANA,wps,del-chars,gzip,1.2032731881440302,9
XAVANTE,xav,del-chars,gzip,1.2633212418332955,0
XAVANTE,xav,del-chars,gzip,1.2651300248089905,1
XAVANTE,xav,del-chars,gzip,1.263642473782531,2
XAVANTE,xav,del-chars,gzip,1.265100372629061,3
XAVANTE,xav,del-chars,gzip,1.2630098939440364,4
XAVANTE,xav,del-chars,gzip,1.264368952190802,5
XAVANTE,xav,del-chars,gzip,1.2636721259624604,6
XAVANTE,xav,del-chars,gzip,1.2640328941516017,7
XAVANTE,xav,del-chars,gzip,1.2624217923754362,8
XAVANTE,xav,del-chars,gzip,1.2632273432635188,9
YAMINÁWA,yam,del-chars,gzip,1.1719903423668765,0
YAMINÁWA,yam,del-chars,gzip,1.1732889536093198,1
YAMINÁWA,yam,del-chars,gzip,1.1706286917437323,2
YAMINÁWA,yam,del-chars,gzip,1.172639647988098,3
YAMINÁWA,yam,del-chars,gzip,1.1726648637403787,4
YAMINÁWA,yam,del-chars,gzip,1.1730241882103751,5
YAMINÁWA,yam,del-chars,gzip,1.1721668526328397,6
YAMINÁWA,yam,del-chars,gzip,1.1758735682180659,7
YAMINÁWA,yam,del-chars,gzip,1.1741147694965044,8
YAMINÁWA,yam,del-chars,gzip,1.1736167583889656,9
YANOMAMI,[guu],del-chars,gzip,1.1940322359709603,0
YANOMAMI,[guu],del-chars,gzip,1.1945002511300853,1
YANOMAMI,[guu],del-chars,gzip,1.194848408748459,2
YANOMAMI,[guu],del-chars,gzip,1.1955447239852062,3
YANOMAMI,[guu],del-chars,gzip,1.192867905575088,4
YANOMAMI,[guu],del-chars,gzip,1.1939180859321492,5
YANOMAMI,[guu],del-chars,gzip,1.1939352084379709,6
YANOMAMI,[guu],del-chars,gzip,1.1932503082051047,7
YANOMAMI,[guu],del-chars,gzip,1.1923884754120817,8
YANOMAMI,[guu],del-chars,gzip,1.1937411533719922,9
ANCIENT_GREEK,[grc],del-chars,bz2,1.233344233703946,0
ANCIENT_GREEK,[grc],del-chars,bz2,1.231185960322651,1
ANCIENT_GREEK,[grc],del-chars,bz2,1.2310006540222367,2
ANCIENT_GREEK,[grc],del-chars,bz2,1.2320252888598213,3
ANCIENT_GREEK,[grc],del-chars,bz2,1.2303357314148682,4
ANCIENT_GREEK,[grc],del-chars,bz2,1.2300305210377154,5
ANCIENT_GREEK,[grc],del-chars,bz2,1.2346631785480706,6
ANCIENT_GREEK,[grc],del-chars,bz2,1.230117724002616,7
ANCIENT_GREEK,[grc],del-chars,bz2,1.2331589274035317,8
ANCIENT_GREEK,[grc],del-chars,bz2,1.2294201002834095,9
APALAÍ,apl,del-chars,bz2,1.430895178982289,0
APALAÍ,apl,del-chars,bz2,1.4316121782866926,1
APALAÍ,apl,del-chars,bz2,1.4310985071432394,2
APALAÍ,apl,del-chars,bz2,1.4324896998234256,3
APALAÍ,apl,del-chars,bz2,1.4339558028786987,4
APALAÍ,apl,del-chars,bz2,1.4295895981593452,5
APALAÍ,apl,del-chars,bz2,1.4307881641607363,6
APALAÍ,apl,del-chars,bz2,1.4289261062657177,7
APALAÍ,apl,del-chars,bz2,1.4313446412328108,8
APALAÍ,apl,del-chars,bz2,1.431772700519022,9
APINAYÉ,api,del-chars,bz2,1.4605056496744384,0
APINAYÉ,api,del-chars,bz2,1.4608030009606734,1
APINAYÉ,api,del-chars,bz2,1.4608716204882661,2
APINAYÉ,api,del-chars,bz2,1.4609173668399944,3
APINAYÉ,api,del-chars,bz2,1.4600939325088824,4
APINAYÉ,api,del-chars,bz2,1.4607496302169902,5
APINAYÉ,api,del-chars,bz2,1.4612680888699126,6
APINAYÉ,api,del-chars,bz2,1.4616950548193781,7
APINAYÉ,api,del-chars,bz2,1.459224751826042,8
APINAYÉ,api,del-chars,bz2,1.4610393571112703,9
APURINÃ,apu,del-chars,bz2,1.425074341546304,0
APURINÃ,apu,del-chars,bz2,1.4256690739167375,1
APURINÃ,apu,del-chars,bz2,1.4242353440951572,2
APURINÃ,apu,del-chars,bz2,1.428642735768904,3
APURINÃ,apu,del-chars,bz2,1.4276975361087512,4
APURINÃ,apu,del-chars,bz2,1.4238848768054375,5
APURINÃ,apu,del-chars,bz2,1.4270284621920135,6
APURINÃ,apu,del-chars,bz2,1.4267098555649957,7
APURINÃ,apu,del-chars,bz2,1.4286002548853016,8
APURINÃ,apu,del-chars,bz2,1.4298534409515717,9
ASHENINKA,cax,del-chars,bz2,1.4176713906319773,0
ASHENINKA,cax,del-chars,bz2,1.4182119438764718,1
ASHENINKA,cax,del-chars,bz2,1.4169898234976146,2
ASHENINKA,cax,del-chars,bz2,1.4179181649392465,3
ASHENINKA,cax,del-chars,bz2,1.4172013443324167,4
ASHENINKA,cax,del-chars,bz2,1.416425767938142,5
ASHENINKA,cax,del-chars,bz2,1.4152271498742626,6
ASHENINKA,cax,del-chars,bz2,1.416484523725587,7
ASHENINKA,cax,del-chars,bz2,1.4167195468753673,8
ASHENINKA,cax,del-chars,bz2,1.417600883687043,9
BAKAIRI,bki,del-chars,bz2,1.3798517828333807,0
BAKAIRI,bki,del-chars,bz2,1.3810509787681928,1
BAKAIRI,bki,del-chars,bz2,1.3771945716972505,2
BAKAIRI,bki,del-chars,bz2,1.3802313844242566,3
BAKAIRI,bki,del-chars,bz2,1.377763974083564,4
BAKAIRI,bki,del-chars,bz2,1.379342771609252,5
BAKAIRI,bki,del-chars,bz2,1.37967923665571,6
BAKAIRI,bki,del-chars,bz2,1.379489435860272,7
BAKAIRI,bki,del-chars,bz2,1.3785231772653157,8
BAKAIRI,bki,del-chars,bz2,1.3792651258293,9
BORÔRO,brr,del-chars,bz2,1.4862534601990296,0
BORÔRO,brr,del-chars,bz2,1.4845667681989105,1
BORÔRO,brr,del-chars,bz2,1.4845965333518538,2
BORÔRO,brr,del-chars,bz2,1.4864122076813937,3
BORÔRO,brr,del-chars,bz2,1.4856482354225164,4
BORÔRO,brr,del-chars,bz2,1.485003323775412,5
BORÔRO,brr,del-chars,bz2,1.4865511117284624,6
BORÔRO,brr,del-chars,bz2,1.486809076387304,7
BORÔRO,brr,del-chars,bz2,1.4864915814225759,8
BORÔRO,brr,del-chars,bz2,1.4861740864578477,9
CANELA,cnl,del-chars,bz2,1.3782712985938792,0
CANELA,cnl,del-chars,bz2,1.3844168734491316,1
CANELA,cnl,del-chars,bz2,1.3846153846153846,2
CANELA,cnl,del-chars,bz2,1.3852605459057072,3
CANELA,cnl,del-chars,bz2,1.3838544251447478,4
CANELA,cnl,del-chars,bz2,1.3858974358974359,5
CANELA,cnl,del-chars,bz2,1.3852605459057072,6
CANELA,cnl,del-chars,bz2,1.384863523573201,7
CANELA,cnl,del-chars,bz2,1.3848056244830438,8
CANELA,cnl,del-chars,bz2,1.3812406947890818,9
CULINA,cul,del-chars,bz2,1.5064031565831373,0
CULINA,cul,del-chars,bz2,1.506835802298214,1
CULINA,cul,del-chars,bz2,1.5059185933822512,2
CULINA,cul,del-chars,bz2,1.5076751349854631,3
CULINA,cul,del-chars,bz2,1.507043472241451,4
CULINA,cul,del-chars,bz2,1.5074934237851307,5
CULINA,cul,del-chars,bz2,1.5065589090405649,6
CULINA,cul,del-chars,bz2,1.5068790668697216,7
CULINA,cul,del-chars,bz2,1.5058666758964419,8
CULINA,cul,del-chars,bz2,1.5064896857261525,9
DESANO,des,del-chars,bz2,1.4035584350859707,0
DESANO,des,del-chars,bz2,1.400239222526788,1
DESANO,des,del-chars,bz2,1.4003987042113133,2
DESANO,des,del-chars,bz2,1.4021031647146773,3
DESANO,des,del-chars,bz2,1.4026713182157986,4
DESANO,des,del-chars,bz2,1.4000398704211314,5
DESANO,des,del-chars,bz2,1.402830799900324,6
DESANO,des,del-chars,bz2,1.404066782955395,7
DESANO,des,del-chars,bz2,1.4015748816346874,8
DESANO,des,del-chars,bz2,1.399820583104909,9
ENGLISH,eng,del-chars,bz2,1.2971475301785693,0
ENGLISH,eng,del-chars,bz2,1.298612213013707,1
ENGLISH,eng,del-chars,bz2,1.296183280645437,2
ENGLISH,eng,del-chars,bz2,1.2977822260737957,3
ENGLISH,eng,del-chars,bz2,1.2960734294328016,4
ENGLISH,eng,del-chars,bz2,1.297159735868862,5
ENGLISH,eng,del-chars,bz2,1.298746475606928,6
ENGLISH,eng,del-chars,bz2,1.2960124009813374,7
ENGLISH,eng,del-chars,bz2,1.2979775171184806,8
ENGLISH,eng,del-chars,bz2,1.298490156110779,9
FRENCH,fre,del-chars,bz2,1.285098706133799,0
FRENCH,fre,del-chars,bz2,1.2813871716498517,1
FRENCH,fre,del-chars,bz2,1.2857766644451083,2
FRENCH,fre,del-chars,bz2,1.283030358743364,3
FRENCH,fre,del-chars,bz2,1.2842483855399536,4
FRENCH,fre,del-chars,bz2,1.2841564589892676,5
FRENCH,fre,del-chars,bz2,1.2842139130834462,6
FRENCH,fre,del-chars,bz2,1.2836508629604946,7
FRENCH,fre,del-chars,bz2,1.2836968262358375,8
FRENCH,fre,del-chars,bz2,1.283030358743364,9
GERMANY,ger,del-chars,bz2,1.2798395415472779,0
GERMANY,ger,del-chars,bz2,1.280595988538682,1
GERMANY,ger,del-chars,bz2,1.2816389684813754,2
GERMANY,ger,del-chars,bz2,1.2785214899713466,3
GERMANY,ger,del-chars,bz2,1.2805386819484241,4
GERMANY,ger,del-chars,bz2,1.281157593123209,5
GERMANY,ger,del-chars,bz2,1.2773409742120343,6
GERMANY,ger,del-chars,bz2,1.2814097421203439,7
GERMANY,ger,del-chars,bz2,1.2815816618911176,8
GERMANY,ger,del-chars,bz2,1.2777650429799428,9
GUAJAJARA,gjj,del-chars,bz2,1.4627743096779136,0
GUAJAJARA,gjj,del-chars,bz2,1.4601508942591246,1
GUAJAJARA,gjj,del-chars,bz2,1.463425376278197,2
GUAJAJARA,gjj,del-chars,bz2,1.4612902608096205,3
GUAJAJARA,gjj,del-chars,bz2,1.460926429474168,4
GUAJAJARA,gjj,del-chars,bz2,1.4621423920952854,5
GUAJAJARA,gjj,del-chars,bz2,1.4608211098770634,6
GUAJAJARA,gjj,del-chars,bz2,1.4604860020680939,7
GUAJAJARA,gjj,del-chars,bz2,1.4602370648385739,8
GUAJAJARA,gjj,del-chars,bz2,1.462286009727701,9
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4508727660570744,0
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4494289950833745,1
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4426913972061082,2
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4459821544704872,3
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.44712676569288,4
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4415337790380063,5
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4459301266876512,6
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4494289950833745,7
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.448401446372363,8
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.451497099451107,9
GUARANI_MBYA,[gun],del-chars,bz2,1.380548465213692,0
GUARANI_MBYA,[gun],del-chars,bz2,1.382328686432358,1
GUARANI_MBYA,[gun],del-chars,bz2,1.3822763269847502,2
GUARANI_MBYA,[gun],del-chars,bz2,1.38361149289875,3
GUARANI_MBYA,[gun],del-chars,bz2,1.3810851495516723,4
GUARANI_MBYA,[gun],del-chars,bz2,1.3820145297467112,5
GUARANI_MBYA,[gun],del-chars,bz2,1.380286667975653,6
GUARANI_MBYA,[gun],del-chars,bz2,1.381399306237319,7
GUARANI_MBYA,[gun],del-chars,bz2,1.3811375089992801,8
GUARANI_MBYA,[gun],del-chars,bz2,1.3809149813469468,9
GUARANI_PARAGUAY,gua,del-chars,bz2,1.322701089426301,0
GUARANI_PARAGUAY,gua,del-chars,bz2,1.322701089426301,1
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3235976860437981,2
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3213500534273326,3
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3222343678993846,4
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3228976037534237,5
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3243468969159533,6
GUARANI_PARAGUAY,gua,del-chars,bz2,1.322774782298972,7
GUARANI_PARAGUAY,gua,del-chars,bz2,1.323290632407669,8
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3218290570996942,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4478255258743065,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4464834172151246,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.445438121047877,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.446625371015615,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4466124661246613,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4472448057813911,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4473996644728353,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4455026455026454,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4495289714801909,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4483417215124532,9
HIXKARYÁNA,hix,del-chars,bz2,1.5817787062461799,0
HIXKARYÁNA,hix,del-chars,bz2,1.5819794013811475,1
HIXKARYÁNA,hix,del-chars,bz2,1.5829555095375802,2
HIXKARYÁNA,hix,del-chars,bz2,1.5827730594148826,3
HIXKARYÁNA,hix,del-chars,bz2,1.581541521086673,4
HIXKARYÁNA,hix,del-chars,bz2,1.5822348315529242,5
HIXKARYÁNA,hix,del-chars,bz2,1.581924666344338,6
HIXKARYÁNA,hix,del-chars,bz2,1.5810124157308496,7
HIXKARYÁNA,hix,del-chars,bz2,1.5829098970069058,8
HIXKARYÁNA,hix,del-chars,bz2,1.5793703646265702,9
JAMAMADI,jmm,del-chars,bz2,1.4901299023321808,0
JAMAMADI,jmm,del-chars,bz2,1.48938602895596,1
JAMAMADI,jmm,del-chars,bz2,1.4909013265741875,2
JAMAMADI,jmm,del-chars,bz2,1.4898130673756422,3
JAMAMADI,jmm,del-chars,bz2,1.4886559310126322,4
JAMAMADI,jmm,del-chars,bz2,1.4906946950807929,5
JAMAMADI,jmm,del-chars,bz2,1.4928161117463117,6
JAMAMADI,jmm,del-chars,bz2,1.4892069483283512,7
JAMAMADI,jmm,del-chars,bz2,1.4896477621809265,8
JAMAMADI,jmm,del-chars,bz2,1.492540603088452,9
KAAPOR,urk,del-chars,bz2,1.4707286564114317,0
KAAPOR,urk,del-chars,bz2,1.472676578150811,1
KAAPOR,urk,del-chars,bz2,1.4710151154907523,2
KAAPOR,urk,del-chars,bz2,1.4711583450304124,3
KAAPOR,urk,del-chars,bz2,1.4704994891479752,4
KAAPOR,urk,del-chars,bz2,1.469621014638059,5
KAAPOR,urk,del-chars,bz2,1.4767633943491172,6
KAAPOR,urk,del-chars,bz2,1.473163558585656,7
KAAPOR,urk,del-chars,bz2,1.4733449826692258,8
KAAPOR,urk,del-chars,bz2,1.4726956754227658,9
KADIWÉU,kdw,del-chars,bz2,1.4775510597674104,0
KADIWÉU,kdw,del-chars,bz2,1.476471042024262,1
KADIWÉU,kdw,del-chars,bz2,1.475853889028177,2
KADIWÉU,kdw,del-chars,bz2,1.475796030934794,3
KADIWÉU,kdw,del-chars,bz2,1.4768856916935065,4
KADIWÉU,kdw,del-chars,bz2,1.4769821218491446,5
KADIWÉU,kdw,del-chars,bz2,1.4760853214017087,6
KADIWÉU,kdw,del-chars,bz2,1.4768856916935065,7
KADIWÉU,kdw,del-chars,bz2,1.4743302925690922,8
KADIWÉU,kdw,del-chars,bz2,1.4760371063238895,9
KAIGANG,kng,del-chars,bz2,1.388414907947912,0
KAIGANG,kng,del-chars,bz2,1.3889312977099237,1
KAIGANG,kng,del-chars,bz2,1.3864054782218231,2
KAIGANG,kng,del-chars,bz2,1.3918612483161203,3
KAIGANG,kng,del-chars,bz2,1.3878872923215086,4
KAIGANG,kng,del-chars,bz2,1.3900763358778625,5
KAIGANG,kng,del-chars,bz2,1.386102379883251,6
KAIGANG,kng,del-chars,bz2,1.385900314324203,7
KAIGANG,kng,del-chars,bz2,1.3902222721149529,8
KAIGANG,kng,del-chars,bz2,1.3883363268971711,9
KAIWÁ,kaw,del-chars,bz2,1.3865272154745838,0
KAIWÁ,kaw,del-chars,bz2,1.3880133024869867,1
KAIWÁ,kaw,del-chars,bz2,1.385764089711458,2
KAIWÁ,kaw,del-chars,bz2,1.3861657348499454,3
KAIWÁ,kaw,del-chars,bz2,1.386173767752715,4
KAIWÁ,kaw,del-chars,bz2,1.3871296831823148,5
KAIWÁ,kaw,del-chars,bz2,1.3869850909324593,6
KAIWÁ,kaw,del-chars,bz2,1.3856837606837606,7
KAIWÁ,kaw,del-chars,bz2,1.3879329734592893,8
KAIWÁ,kaw,del-chars,bz2,1.3852258852258852,9
KARAJÁ,jva,del-chars,bz2,1.313631231594753,0
KARAJÁ,jva,del-chars,bz2,1.3133285998626518,1
KARAJÁ,jva,del-chars,bz2,1.311023942825882,2
KARAJÁ,jva,del-chars,bz2,1.309871614307497,3
KARAJÁ,jva,del-chars,bz2,1.314236495058955,4
KARAJÁ,jva,del-chars,bz2,1.311012303143878,5
KARAJÁ,jva,del-chars,bz2,1.3128397332184885,6
KARAJÁ,jva,del-chars,bz2,1.3132587617706284,7
KARAJÁ,jva,del-chars,bz2,1.3104419587256877,8
KARAJÁ,jva,del-chars,bz2,1.311966757068197,9
KASHINAWA,csh,del-chars,bz2,1.353537610681266,0
KASHINAWA,csh,del-chars,bz2,1.3510330251482734,1
KASHINAWA,csh,del-chars,bz2,1.3522992840051022,2
KASHINAWA,csh,del-chars,bz2,1.3534631248661584,3
KASHINAWA,csh,del-chars,bz2,1.3513868327700345,4
KASHINAWA,csh,del-chars,bz2,1.3515171829464727,5
KASHINAWA,csh,del-chars,bz2,1.35279275253019,6
KASHINAWA,csh,del-chars,bz2,1.351070268055827,7
