language,wals,metric,algorithm,value,run_id
NADEB,nad,del-words,gzip,0.9030920199054759,7
NADEB,nad,del-words,gzip,0.903413313319942,8
NADEB,nad,del-words,gzip,0.9022973705445065,9
NHEENGATU,[yrl],del-words,gzip,0.8432442410709531,0
NHEENGATU,[yrl],del-words,gzip,0.8450405228386932,1
NHEENGATU,[yrl],del-words,gzip,0.8431128924041421,2
NHEENGATU,[yrl],del-words,gzip,0.8451612216136006,3
NHEENGATU,[yrl],del-words,gzip,0.8441707816665661,4
NHEENGATU,[yrl],del-words,gzip,0.8457079160646519,5
NHEENGATU,[yrl],del-words,gzip,0.8447565257212639,6
NHEENGATU,[yrl],del-words,gzip,0.8442630807297306,7
NHEENGATU,[yrl],del-words,gzip,0.8451221720099541,8
NHEENGATU,[yrl],del-words,gzip,0.8440571828195944,9
PALIKÚR,plk,del-words,gzip,0.8565768106528093,0
PALIKÚR,plk,del-words,gzip,0.8569578867597705,1
PALIKÚR,plk,del-words,gzip,0.857930063873552,2
PALIKÚR,plk,del-words,gzip,0.8575706398181228,3
PALIKÚR,plk,del-words,gzip,0.8578759337447223,4
PALIKÚR,plk,del-words,gzip,0.8591252571181119,5
PALIKÚR,plk,del-words,gzip,0.8573021543791274,6
PALIKÚR,plk,del-words,gzip,0.8574039190213273,7
PALIKÚR,plk,del-words,gzip,0.858343618057811,8
PALIKÚR,plk,del-words,gzip,0.859631915123958,9
PARECÍS,pex,del-words,gzip,0.83498566501849,0
PARECÍS,pex,del-words,gzip,0.8355230536973172,1
PARECÍS,pex,del-words,gzip,0.8341241811055249,2
PARECÍS,pex,del-words,gzip,0.8354870431157463,3
PARECÍS,pex,del-words,gzip,0.8352488192684312,4
PARECÍS,pex,del-words,gzip,0.834052159942383,5
PARECÍS,pex,del-words,gzip,0.8354815030262739,6
PARECÍS,pex,del-words,gzip,0.835085386628994,7
PARECÍS,pex,del-words,gzip,0.83411310092658,8
PARECÍS,pex,del-words,gzip,0.8360576723314082,9
PORTUGUESE,por,del-words,gzip,0.8345100526337061,0
PORTUGUESE,por,del-words,gzip,0.8350043680069142,1
PORTUGUESE,por,del-words,gzip,0.8362541464976667,2
PORTUGUESE,por,del-words,gzip,0.8345691217663536,3
PORTUGUESE,por,del-words,gzip,0.8344478745993403,4
PORTUGUESE,por,del-words,gzip,0.8362852355148497,5
PORTUGUESE,por,del-words,gzip,0.8369754116963101,6
PORTUGUESE,por,del-words,gzip,0.8361360082323718,7
PORTUGUESE,por,del-words,gzip,0.8346188641938462,8
PORTUGUESE,por,del-words,gzip,0.8357256332055575,9
SATERÉ-MAWÉ,[mav],del-words,gzip,0.8503207522600013,0
SATERÉ-MAWÉ,[mav],del-words,gzip,0.8507713817705799,1
SATERÉ-MAWÉ,[mav],del-words,gzip,0.8505160821619251,2
SATERÉ-MAWÉ,[mav],del-words,gzip,0.8502145202080778,3
SATERÉ-MAWÉ,[mav],del-words,gzip,0.8509838458744269,4
SATERÉ-MAWÉ,[mav],del-words,gzip,0.8503019046378858,5
SATERÉ-MAWÉ,[mav],del-words,gzip,0.8504458319340402,6
SATERÉ-MAWÉ,[mav],del-words,gzip,0.8504304111523093,7
SATERÉ-MAWÉ,[mav],del-words,gzip,0.8509530043109652,8
SATERÉ-MAWÉ,[mav],del-words,gzip,0.8509821324542346,9
SPANISH,spa,del-words,gzip,0.8360964336476179,0
SPANISH,spa,del-words,gzip,0.8362049323510584,1
SPANISH,spa,del-words,gzip,0.8357275380559203,2
SPANISH,spa,del-words,gzip,0.8346398385539293,3
SPANISH,spa,del-words,gzip,0.8355593650655875,4
SPANISH,spa,del-words,gzip,0.8354861284407651,5
SPANISH,spa,del-words,gzip,0.8352854058394003,6
SPANISH,spa,del-words,gzip,0.8344174162118763,7
SPANISH,spa,del-words,gzip,0.8363920926144932,8
SPANISH,spa,del-words,gzip,0.8360286219579676,9
TERÊNA,trn,del-words,gzip,0.8361718213206454,0
TERÊNA,trn,del-words,gzip,0.8372573895100512,1
TERÊNA,trn,del-words,gzip,0.8382180312014699,2
TERÊNA,trn,del-words,gzip,0.8383666506559718,3
TERÊNA,trn,del-words,gzip,0.838640196608461,4
TERÊNA,trn,del-words,gzip,0.8375460127985044,5
TERÊNA,trn,del-words,gzip,0.837845405612646,6
TERÊNA,trn,del-words,gzip,0.8365401390991938,7
TERÊNA,trn,del-words,gzip,0.8374813956443731,8
TERÊNA,trn,del-words,gzip,0.8372853902768415,9
TUYÚCA,tuy,del-words,gzip,0.8386304508479325,0
TUYÚCA,tuy,del-words,gzip,0.8402046136982387,1
TUYÚCA,tuy,del-words,gzip,0.8390205575228775,2
TUYÚCA,tuy,del-words,gzip,0.8395178061719272,3
TUYÚCA,tuy,del-words,gzip,0.8409271352159186,4
TUYÚCA,tuy,del-words,gzip,0.8399161545371879,5
TUYÚCA,tuy,del-words,gzip,0.8411469136243382,6
TUYÚCA,tuy,del-words,gzip,0.8390095686024566,7
TUYÚCA,tuy,del-words,gzip,0.8386606703790903,8
TUYÚCA,tuy,del-words,gzip,0.8400370326618187,9
WAPISHANA,wps,del-words,gzip,0.8380268393650314,0
WAPISHANA,wps,del-words,gzip,0.8391172180710209,1
WAPISHANA,wps,del-words,gzip,0.8391526199770596,2
WAPISHANA,wps,del-words,gzip,0.8395137194186535,3
WAPISHANA,wps,del-words,gzip,0.8391360990875749,4
WAPISHANA,wps,del-words,gzip,0.8405214936772196,5
WAPISHANA,wps,del-words,gzip,0.8374580487413442,6
WAPISHANA,wps,del-words,gzip,0.8386923951985575,7
WAPISHANA,wps,del-words,gzip,0.83943111497123,8
WAPISHANA,wps,del-words,gzip,0.8377743057686226,9
YANOMAMI,[guu],del-words,gzip,0.8700659796109729,0
YANOMAMI,[guu],del-words,gzip,0.8721875173940409,1
YANOMAMI,[guu],del-words,gzip,0.8694108932723061,2
YANOMAMI,[guu],del-words,gzip,0.8710186378485766,3
YANOMAMI,[guu],del-words,gzip,0.8710978476346245,4
YANOMAMI,[guu],del-words,gzip,0.870457746931156,5
YANOMAMI,[guu],del-words,gzip,0.8708002757356876,6
YANOMAMI,[guu],del-words,gzip,0.8707596004401496,7
YANOMAMI,[guu],del-words,gzip,0.8704234940507029,8
YANOMAMI,[guu],del-words,gzip,0.8707253475596963,9
ANCIENT_GREEK,[grc],del-words,bz2,0.8524854006895096,0
ANCIENT_GREEK,[grc],del-words,bz2,0.8550534721733624,1
ANCIENT_GREEK,[grc],del-words,bz2,0.8547984239780483,2
ANCIENT_GREEK,[grc],del-words,bz2,0.8557614507844931,3
ANCIENT_GREEK,[grc],del-words,bz2,0.8572609582776332,4
ANCIENT_GREEK,[grc],del-words,bz2,0.856020896362485,5
ANCIENT_GREEK,[grc],del-words,bz2,0.8541036375149511,6
ANCIENT_GREEK,[grc],del-words,bz2,0.8551809962710195,7
ANCIENT_GREEK,[grc],del-words,bz2,0.8546401182016464,8
ANCIENT_GREEK,[grc],del-words,bz2,0.8541388165763737,9
APALAÍ,apl,del-words,bz2,0.8822424794150906,0
APALAÍ,apl,del-words,bz2,0.8825119100591523,1
APALAÍ,apl,del-words,bz2,0.8815607382399647,2
APALAÍ,apl,del-words,bz2,0.8816097256297941,3
APALAÍ,apl,del-words,bz2,0.8829242205902164,4
APALAÍ,apl,del-words,bz2,0.8846061209743592,5
APALAÍ,apl,del-words,bz2,0.8822547262625479,6
APALAÍ,apl,del-words,bz2,0.8821200109405171,7
APALAÍ,apl,del-words,bz2,0.8816260547597372,8
APALAÍ,apl,del-words,bz2,0.8818464980139695,9
APURINÃ,apu,del-words,bz2,0.8607480178680337,0
APURINÃ,apu,del-words,bz2,0.8609293355531014,1
APURINÃ,apu,del-words,bz2,0.8592150592579162,2
APURINÃ,apu,del-words,bz2,0.8608057098587371,3
APURINÃ,apu,del-words,bz2,0.8601010434008605,4
APURINÃ,apu,del-words,bz2,0.8601010434008605,5
APURINÃ,apu,del-words,bz2,0.8602329108081824,6
APURINÃ,apu,del-words,bz2,0.8587535233322894,7
APURINÃ,apu,del-words,bz2,0.860088680831424,8
APURINÃ,apu,del-words,bz2,0.859804341734386,9
ASHENINKA,cax,del-words,bz2,0.8244788103553812,0
ASHENINKA,cax,del-words,bz2,0.8250324055737587,1
ASHENINKA,cax,del-words,bz2,0.8271702732870053,2
ASHENINKA,cax,del-words,bz2,0.8270262485147445,3
ASHENINKA,cax,del-words,bz2,0.8250909156374896,4
ASHENINKA,cax,del-words,bz2,0.8275978468296546,5
ASHENINKA,cax,del-words,bz2,0.8243932956468513,6
ASHENINKA,cax,del-words,bz2,0.8265671695531631,7
ASHENINKA,cax,del-words,bz2,0.8257795340798617,8
ASHENINKA,cax,del-words,bz2,0.8252079357649516,9
ENGLISH,eng,del-words,bz2,0.891900083101139,0
ENGLISH,eng,del-words,bz2,0.887950334848707,1
ENGLISH,eng,del-words,bz2,0.8900180867184827,2
ENGLISH,eng,del-words,bz2,0.8915530136383634,3
ENGLISH,eng,del-words,bz2,0.8900669697414088,4
ENGLISH,eng,del-words,bz2,0.8885467077284059,5
ENGLISH,eng,del-words,bz2,0.8873539619690082,6
ENGLISH,eng,del-words,bz2,0.8909713056655424,7
ENGLISH,eng,del-words,bz2,0.8894559319548321,8
ENGLISH,eng,del-words,bz2,0.8879649997555848,9
FRENCH,fre,del-words,bz2,0.888754350748605,0
FRENCH,fre,del-words,bz2,0.8900941050809378,1
FRENCH,fre,del-words,bz2,0.8904486105228264,2
FRENCH,fre,del-words,bz2,0.8897073718716045,3
FRENCH,fre,del-words,bz2,0.8897534115393824,4
FRENCH,fre,del-words,bz2,0.8889154895858271,5
FRENCH,fre,del-words,bz2,0.8895784608018269,6
FRENCH,fre,del-words,bz2,0.8899974217786044,7
FRENCH,fre,del-words,bz2,0.8882893501040496,8
FRENCH,fre,del-words,bz2,0.8882433104362719,9
GERMANY,ger,del-words,bz2,0.8702187595283496,0
GERMANY,ger,del-words,bz2,0.8717751514296507,1
GERMANY,ger,del-words,bz2,0.8709559977973869,2
GERMANY,ger,del-words,bz2,0.8721938299528077,3
GERMANY,ger,del-words,bz2,0.8715976681426602,4
GERMANY,ger,del-words,bz2,0.872125567150119,5
GERMANY,ger,del-words,bz2,0.8708831841411857,6
GERMANY,ger,del-words,bz2,0.870846777313085,7
GERMANY,ger,del-words,bz2,0.8699093014894943,8
GERMANY,ger,del-words,bz2,0.8714429391232326,9
GUARANI_EASTERN_BOLIVIAN,crg,del-words,bz2,0.8952179565655084,0
GUARANI_EASTERN_BOLIVIAN,crg,del-words,bz2,0.8947323158485813,1
GUARANI_EASTERN_BOLIVIAN,crg,del-words,bz2,0.8936750355377712,2
GUARANI_EASTERN_BOLIVIAN,crg,del-words,bz2,0.8948486672703451,3
GUARANI_EASTERN_BOLIVIAN,crg,del-words,bz2,0.8947525508784532,4
GUARANI_EASTERN_BOLIVIAN,crg,del-words,bz2,0.8953393667447401,5
GUARANI_EASTERN_BOLIVIAN,crg,del-words,bz2,0.8945046717625217,6
GUARANI_EASTERN_BOLIVIAN,crg,del-words,bz2,0.8956378334353516,7
GUARANI_EASTERN_BOLIVIAN,crg,del-words,bz2,0.8951218401736165,8
GUARANI_EASTERN_BOLIVIAN,crg,del-words,bz2,0.8946412582141574,9
GUARANI_MBYA,[gun],del-words,bz2,0.8932579346464526,0
GUARANI_MBYA,[gun],del-words,bz2,0.8934641297792165,1
GUARANI_MBYA,[gun],del-words,bz2,0.8933919614827492,2
GUARANI_MBYA,[gun],del-words,bz2,0.8938765200447444,3
GUARANI_MBYA,[gun],del-words,bz2,0.8937837322350006,4
GUARANI_MBYA,[gun],del-words,bz2,0.8936393956420658,5
GUARANI_MBYA,[gun],del-words,bz2,0.8930517395136888,6
GUARANI_MBYA,[gun],del-words,bz2,0.8926857431530328,7
GUARANI_MBYA,[gun],del-words,bz2,0.8923249016706961,8
GUARANI_MBYA,[gun],del-words,bz2,0.8921547906861659,9
GUARANI_PARAGUAY,gua,del-words,bz2,0.8713224266206402,0
GUARANI_PARAGUAY,gua,del-words,bz2,0.8704471358815112,1
GUARANI_PARAGUAY,gua,del-words,bz2,0.8714945343502442,2
GUARANI_PARAGUAY,gua,del-words,bz2,0.8696751097801446,3
GUARANI_PARAGUAY,gua,del-words,bz2,0.8672557668382826,4
GUARANI_PARAGUAY,gua,del-words,bz2,0.8722173868145809,5
GUARANI_PARAGUAY,gua,del-words,bz2,0.8711208147088183,6
GUARANI_PARAGUAY,gua,del-words,bz2,0.8711503188910361,7
GUARANI_PARAGUAY,gua,del-words,bz2,0.8684359341269958,8
GUARANI_PARAGUAY,gua,del-words,bz2,0.8713765176213728,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-words,bz2,0.8932186692668804,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-words,bz2,0.8967319735823641,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-words,bz2,0.892655736386574,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-words,bz2,0.8982096723931684,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-words,bz2,0.8940379376551835,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-words,bz2,0.8969631781582043,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-words,bz2,0.8940027543501644,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-words,bz2,0.8934699785884458,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-words,bz2,0.8936760522321294,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-words,bz2,0.8907407593562461,9
JAMAMADI,jmm,del-words,bz2,0.8977730395640844,0
JAMAMADI,jmm,del-words,bz2,0.8987099136352867,1
JAMAMADI,jmm,del-words,bz2,0.8990545109948095,2
JAMAMADI,jmm,del-words,bz2,0.8965723331394974,3
JAMAMADI,jmm,del-words,bz2,0.8978322672352523,4
JAMAMADI,jmm,del-words,bz2,0.899178350670888,5
JAMAMADI,jmm,del-words,bz2,0.8974499795395318,6
JAMAMADI,jmm,del-words,bz2,0.899248347009541,7
JAMAMADI,jmm,del-words,bz2,0.8984676186168723,8
JAMAMADI,jmm,del-words,bz2,0.8989522086537012,9
KAIGANG,kng,del-words,bz2,0.9596786672168351,0
KAIGANG,kng,del-words,bz2,0.9597947183825046,1
KAIGANG,kng,del-words,bz2,0.9595669142424867,2
KAIGANG,kng,del-words,bz2,0.9583892098205076,3
KAIGANG,kng,del-words,bz2,0.9585826284299567,4
KAIGANG,kng,del-words,bz2,0.9592617426586892,5
KAIGANG,kng,del-words,bz2,0.9586599958737363,6
KAIGANG,kng,del-words,bz2,0.9587115741695894,7
KAIGANG,kng,del-words,bz2,0.958088336428031,8
KAIGANG,kng,del-words,bz2,0.9583935080118287,9
MACUSHI,mac,del-words,bz2,0.8775489770717217,0
MACUSHI,mac,del-words,bz2,0.8768814871675066,1
MACUSHI,mac,del-words,bz2,0.8771225251884732,2
MACUSHI,mac,del-words,bz2,0.8760545413417289,3
MACUSHI,mac,del-words,bz2,0.8761435399956242,4
MACUSHI,mac,del-words,bz2,0.8779494710142509,5
MACUSHI,mac,del-words,bz2,0.87664044914654,6
MACUSHI,mac,del-words,bz2,0.8775860598441781,7
MACUSHI,mac,del-words,bz2,0.8772115238423686,8
MACUSHI,mac,del-words,bz2,0.8767961967908569,9
MATSÉS,myr,del-words,bz2,0.8878368595629466,0
MATSÉS,myr,del-words,bz2,0.8907284632782688,1
MATSÉS,myr,del-words,bz2,0.890303107144756,2
MATSÉS,myr,del-words,bz2,0.8899391004535768,3
MATSÉS,myr,del-words,bz2,0.8890924781493736,4
MATSÉS,myr,del-words,bz2,0.889804131680443,5
MATSÉS,myr,del-words,bz2,0.8911742692258927,6
MATSÉS,myr,del-words,bz2,0.8891211078891292,7
MATSÉS,myr,del-words,bz2,0.8900086298215549,8
MATSÉS,myr,del-words,bz2,0.8898164015689097,9
MAXAKALI,max,del-words,bz2,0.8951393102385562,0
MAXAKALI,max,del-words,bz2,0.8948552001772077,1
MAXAKALI,max,del-words,bz2,0.8946914757350746,2
MAXAKALI,max,del-words,bz2,0.8950670788670269,3
MAXAKALI,max,del-words,bz2,0.8956160372906494,4
MAXAKALI,max,del-words,bz2,0.8951730182119365,5
MAXAKALI,max,del-words,bz2,0.8957171612107904,6
MAXAKALI,max,del-words,bz2,0.8944121810984947,7
MAXAKALI,max,del-words,bz2,0.895620852715418,8
MAXAKALI,max,del-words,bz2,0.8979755954272727,9
NADEB,nad,del-words,bz2,0.9751816306024306,0
NADEB,nad,del-words,bz2,0.9729073714940228,1
NADEB,nad,del-words,bz2,0.973320873150097,2
NADEB,nad,del-words,bz2,0.9721837435958931,3
NADEB,nad,del-words,bz2,0.9736020542762274,4
NADEB,nad,del-words,bz2,0.972568300136042,5
NADEB,nad,del-words,bz2,0.9735896492265451,6
NADEB,nad,del-words,bz2,0.9731306623883028,7
NADEB,nad,del-words,bz2,0.972857751295294,8
NADEB,nad,del-words,bz2,0.9732588479016858,9
NHEENGATU,[yrl],del-words,bz2,0.8687006217568136,0
NHEENGATU,[yrl],del-words,bz2,0.8654574353700154,1
NHEENGATU,[yrl],del-words,bz2,0.8649198260950867,2
NHEENGATU,[yrl],del-words,bz2,0.865410686737413,3
NHEENGATU,[yrl],del-words,bz2,0.8683207891169183,4
NHEENGATU,[yrl],del-words,bz2,0.8741117759805526,5
NHEENGATU,[yrl],del-words,bz2,0.8705062876910851,6
NHEENGATU,[yrl],del-words,bz2,0.8734631387031929,7
NHEENGATU,[yrl],del-words,bz2,0.865936608854191,8
NHEENGATU,[yrl],del-words,bz2,0.8699686784161563,9
PALIKÚR,plk,del-words,bz2,0.9008599779492833,0
PALIKÚR,plk,del-words,bz2,0.8993972804116134,1
PALIKÚR,plk,del-words,bz2,0.8997537669974274,2
PALIKÚR,plk,del-words,bz2,0.8993127526644616,3
PALIKÚR,plk,del-words,bz2,0.9003381109886072,4
PALIKÚR,plk,del-words,bz2,0.9019808893789049,5
PALIKÚR,plk,del-words,bz2,0.8973759647188534,6
PALIKÚR,plk,del-words,bz2,0.9003601617052555,7
PALIKÚR,plk,del-words,bz2,0.8973392135244396,8
PALIKÚR,plk,del-words,bz2,0.8999448732083792,9
PARECÍS,pex,del-words,bz2,0.8522388721404505,0
PARECÍS,pex,del-words,bz2,0.8584988473133535,1
PARECÍS,pex,del-words,bz2,0.85383489980493,2
PARECÍS,pex,del-words,bz2,0.8519551338889874,3
PARECÍS,pex,del-words,bz2,0.8549299521191701,4
PARECÍS,pex,del-words,bz2,0.8535600283738252,5
PARECÍS,pex,del-words,bz2,0.8535644617840042,6
PARECÍS,pex,del-words,bz2,0.8556747650292605,7
PARECÍS,pex,del-words,bz2,0.8537462316013478,8
PARECÍS,pex,del-words,bz2,0.8537994325234971,9
PORTUGUESE,por,del-words,bz2,0.8714242712601713,0
PORTUGUESE,por,del-words,bz2,0.8716864428174703,1
PORTUGUESE,por,del-words,bz2,0.8732303419882315,2
PORTUGUESE,por,del-words,bz2,0.8712155050200998,3
PORTUGUESE,por,del-words,bz2,0.8720165847785136,4
PORTUGUESE,por,del-words,bz2,0.8738226555065737,5
PORTUGUESE,por,del-words,bz2,0.8728079544792496,6
PORTUGUESE,por,del-words,bz2,0.872754549162022,7
PORTUGUESE,por,del-words,bz2,0.8720602800380635,8
PORTUGUESE,por,del-words,bz2,0.8729778804886101,9
SATERÉ-MAWÉ,[mav],del-words,bz2,0.8732481597798861,0
SATERÉ-MAWÉ,[mav],del-words,bz2,0.8738373590717508,1
SATERÉ-MAWÉ,[mav],del-words,bz2,0.8729768540594461,2
SATERÉ-MAWÉ,[mav],del-words,bz2,0.8732097933143693,3
SATERÉ-MAWÉ,[mav],del-words,bz2,0.8737167787515552,4
SATERÉ-MAWÉ,[mav],del-words,bz2,0.8738126949153472,5
SATERÉ-MAWÉ,[mav],del-words,bz2,0.8741662144904659,6
SATERÉ-MAWÉ,[mav],del-words,bz2,0.8740072677047536,7
SATERÉ-MAWÉ,[mav],del-words,bz2,0.8739442370828332,8
SATERÉ-MAWÉ,[mav],del-words,bz2,0.8745361768365205,9
SPANISH,spa,del-words,bz2,0.8715936057579472,0
SPANISH,spa,del-words,bz2,0.8718804600099095,1
SPANISH,spa,del-words,bz2,0.8735972392451387,2
SPANISH,spa,del-words,bz2,0.872123851496423,3
SPANISH,spa,del-words,bz2,0.8739145174329153,4
SPANISH,spa,del-words,bz2,0.872723637659617,5
SPANISH,spa,del-words,bz2,0.8722542397927695,6
SPANISH,spa,del-words,bz2,0.8723368190471223,7
SPANISH,spa,del-words,bz2,0.8733277700993559,8
SPANISH,spa,del-words,bz2,0.8726888674472579,9
TERÊNA,trn,del-words,bz2,0.8690510085634815,0
TERÊNA,trn,del-words,bz2,0.8684049146937077,1
TERÊNA,trn,del-words,bz2,0.8690291070763705,2
TERÊNA,trn,del-words,bz2,0.8693357278959242,3
TERÊNA,trn,del-words,bz2,0.8685582251034846,4
TERÊNA,trn,del-words,bz2,0.8678172247895632,5
TERÊNA,trn,del-words,bz2,0.8694598363228864,6
TERÊNA,trn,del-words,bz2,0.8680179884214139,7
TERÊNA,trn,del-words,bz2,0.8681932003183016,8
TERÊNA,trn,del-words,bz2,0.8696532994590332,9
TUYÚCA,tuy,del-words,bz2,0.8596422734701289,0
TUYÚCA,tuy,del-words,bz2,0.8598874160159796,1
TUYÚCA,tuy,del-words,bz2,0.8612447793717087,2
TUYÚCA,tuy,del-words,bz2,0.8614717632104594,3
TUYÚCA,tuy,del-words,bz2,0.862665698202288,4
TUYÚCA,tuy,del-words,bz2,0.8611176684220083,5
TUYÚCA,tuy,del-words,bz2,0.8591474487016525,6
TUYÚCA,tuy,del-words,bz2,0.8607771926638823,7
TUYÚCA,tuy,del-words,bz2,0.8612402396949337,8
TUYÚCA,tuy,del-words,bz2,0.8607635736335573,9
WAPISHANA,wps,del-words,bz2,0.8652349675383775,0
WAPISHANA,wps,del-words,bz2,0.8653942418542564,1
WAPISHANA,wps,del-words,bz2,0.8628117225896487,2
WAPISHANA,wps,del-words,bz2,0.863073387537164,3
WAPISHANA,wps,del-words,bz2,0.8631530246951035,4
WAPISHANA,wps,del-words,bz2,0.8643665432922759,5
WAPISHANA,wps,del-words,bz2,0.8637104848006796,6
WAPISHANA,wps,del-words,bz2,0.8635853406953462,7
WAPISHANA,wps,del-words,bz2,0.8649315878890844,8
WAPISHANA,wps,del-words,bz2,0.8635550027304169,9
YANOMAMI,[guu],del-words,bz2,0.9353999934904544,0
YANOMAMI,[guu],del-words,bz2,0.9328395722505307,1
YANOMAMI,[guu],del-words,bz2,0.9352155563672396,2
YANOMAMI,[guu],del-words,bz2,0.9321199058285747,3
YANOMAMI,[guu],del-words,bz2,0.9316533883992666,4
YANOMAMI,[guu],del-words,bz2,0.9330276257879262,5
YANOMAMI,[guu],del-words,bz2,0.9324526159331976,6
YANOMAMI,[guu],del-words,bz2,0.9359352227891956,7
YANOMAMI,[guu],del-words,bz2,0.9337509086240628,8
YANOMAMI,[guu],del-words,bz2,0.9347454225237508,9
ANCIENT_GREEK,[grc],del-words,none,0.7999388844837715,0
ANCIENT_GREEK,[grc],del-words,none,0.8000152788790571,1
ANCIENT_GREEK,[grc],del-words,none,0.7998005842854095,2
ANCIENT_GREEK,[grc],del-words,none,0.8003919822765003,3
ANCIENT_GREEK,[grc],del-words,none,0.8000337189055055,4
ANCIENT_GREEK,[grc],del-words,none,0.7995253010334318,5
ANCIENT_GREEK,[grc],del-words,none,0.80023524205169,6
ANCIENT_GREEK,[grc],del-words,none,0.7999006872861286,7
ANCIENT_GREEK,[grc],del-words,none,0.7999257130363084,8
ANCIENT_GREEK,[grc],del-words,none,0.7996754555345105,9
APALAÍ,apl,del-words,none,0.7998129878535455,0
APALAÍ,apl,del-words,none,0.8002105053528726,1
APALAÍ,apl,del-words,none,0.7993687951096791,2
APALAÍ,apl,del-words,none,0.7991883174974601,3
APALAÍ,apl,del-words,none,0.7994520326291076,4
APALAÍ,apl,del-words,none,0.8004882230578819,5
APALAÍ,apl,del-words,none,0.7994473651046536,6
APALAÍ,apl,del-words,none,0.8004291010814654,7
APALAÍ,apl,del-words,none,0.8001117094185975,8
APALAÍ,apl,del-words,none,0.8003481973242638,9
APURINÃ,apu,del-words,none,0.800098764498652,0
APURINÃ,apu,del-words,none,0.7998632733894259,1
APURINÃ,apu,del-words,none,0.8006303915846976,2
APURINÃ,apu,del-words,none,0.799943608149095,3
APURINÃ,apu,del-words,none,0.7997144178053331,4
APURINÃ,apu,del-words,none,0.8003129905244364,5
APURINÃ,apu,del-words,none,0.7999373073836308,6
APURINÃ,apu,del-words,none,0.800382298944543,7
APURINÃ,apu,del-words,none,0.7994592368040312,8
APURINÃ,apu,del-words,none,0.8000822249893084,9
ASHENINKA,cax,del-words,none,0.7997573754319418,0
ASHENINKA,cax,del-words,none,0.8003589314690254,1
ASHENINKA,cax,del-words,none,0.7997701164070087,2
ASHENINKA,cax,del-words,none,0.8003343595885393,3
ASHENINKA,cax,del-words,none,0.8005973697167044,4
ASHENINKA,cax,del-words,none,0.7997637459194752,5
ASHENINKA,cax,del-words,none,0.7991012152160005,6
ASHENINKA,cax,del-words,none,0.7998392817002286,7
ASHENINKA,cax,del-words,none,0.8006119308310665,8
ASHENINKA,cax,del-words,none,0.7998656737200098,9
ENGLISH,eng,del-words,none,0.8000497801377251,0
ENGLISH,eng,del-words,none,0.8004167041575764,1
ENGLISH,eng,del-words,none,0.8006679419418694,2
ENGLISH,eng,del-words,none,0.7999212398759937,3
ENGLISH,eng,del-words,none,0.799856969745128,4
ENGLISH,eng,del-words,none,0.7989536822695069,5
ENGLISH,eng,del-words,none,0.8000883422162445,6
ENGLISH,eng,del-words,none,0.8001409268687709,7
ENGLISH,eng,del-words,none,0.8002227252171454,8
ENGLISH,eng,del-words,none,0.799664159352531,9
FRENCH,fre,del-words,none,0.8007215052230026,0
FRENCH,fre,del-words,none,0.8002892259973617,1
FRENCH,fre,del-words,none,0.7995917858034155,2
FRENCH,fre,del-words,none,0.800640174337766,3
FRENCH,fre,del-words,none,0.8002056668686941,4
FRENCH,fre,del-words,none,0.7999572177261222,5
FRENCH,fre,del-words,none,0.7999995543513138,6
FRENCH,fre,del-words,none,0.800469713715284,7
FRENCH,fre,del-words,none,0.800229063424721,8
FRENCH,fre,del-words,none,0.7999260223180862,9
GERMANY,ger,del-words,none,0.7998831135787133,0
GERMANY,ger,del-words,none,0.7989820214906574,1
GERMANY,ger,del-words,none,0.7997031173786331,2
GERMANY,ger,del-words,none,0.8003553258320102,3
GERMANY,ger,del-words,none,0.800368658883868,4
GERMANY,ger,del-words,none,0.7999542231886215,5
GERMANY,ger,del-words,none,0.8000675541294128,6
GERMANY,ger,del-words,none,0.7999575564515861,7
GERMANY,ger,del-words,none,0.8000586654281743,8
GERMANY,ger,del-words,none,0.8000797760936158,9
GUARANI_EASTERN_BOLIVIAN,crg,del-words,none,0.8003982500739647,0
GUARANI_EASTERN_BOLIVIAN,crg,del-words,none,0.7999669825276359,1
GUARANI_EASTERN_BOLIVIAN,crg,del-words,none,0.7997193514849051,2
GUARANI_EASTERN_BOLIVIAN,crg,del-words,none,0.7998028226229043,3
GUARANI_EASTERN_BOLIVIAN,crg,del-words,none,0.8000124279249909,4
GUARANI_EASTERN_BOLIVIAN,crg,del-words,none,0.8003259084210321,5
GUARANI_EASTERN_BOLIVIAN,crg,del-words,none,0.7995950722349954,6
GUARANI_EASTERN_BOLIVIAN,crg,del-words,none,0.8004715191839862,7
GUARANI_EASTERN_BOLIVIAN,crg,del-words,none,0.7999391588149696,8
GUARANI_EASTERN_BOLIVIAN,crg,del-words,none,0.8000022258970133,9
GUARANI_MBYA,[gun],del-words,none,0.7998162497984265,0
